PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime,Season
960.0,704.0,887.0,1003.0,947.0,3.3,68.2,0.5346,2005-01-02 09:00:00,winter
1016.0,760.0,835.0,1044.0,1016.0,4.1,65.8,0.5451,2005-01-02 10:00:00,winter
1139.0,879.0,753.0,1092.0,1201.0,6.6,56.6,0.5528,2005-01-02 11:00:00,winter
1130.0,860.0,752.0,1058.0,1218.0,8.0,51.2,0.5516,2005-01-02 12:00:00,winter
1237.0,962.0,685.0,1138.0,1385.0,10.3,44.9,0.5612,2005-01-02 13:00:00,winter
1159.0,837.0,742.0,1087.0,1311.0,12.3,41.7,0.5961,2005-01-02 14:00:00,winter
1124.0,790.0,791.0,1071.0,1206.0,13.5,41.3,0.6342,2005-01-02 15:00:00,winter
1312.0,998.0,640.0,1249.0,1473.0,13.4,43.1,0.66,2005-01-02 16:00:00,winter
1246.0,936.0,665.0,1182.0,1460.0,9.9,53.3,0.6504,2005-01-02 17:00:00,winter
1232.0,931.0,674.0,1171.0,1627.0,8.9,54.6,0.6226,2005-01-02 18:00:00,winter
1286.0,996.0,644.0,1217.0,1827.0,8.9,54.8,0.6244,2005-01-02 19:00:00,winter
1347.0,1084.0,582.0,1290.0,2004.0,8.3,58.2,0.6391,2005-01-02 20:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-02 21:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-02 22:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-02 23:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 00:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 01:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 02:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 03:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 04:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 05:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 06:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 07:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 08:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 09:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 10:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 11:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 12:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 13:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 14:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 15:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 16:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 17:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 18:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 19:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 20:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 21:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 22:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-03 23:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 00:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 01:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 02:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 03:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 04:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 05:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 06:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 07:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 08:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 09:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 10:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 11:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 12:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 13:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 14:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 15:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 16:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 17:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 18:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 19:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 20:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 21:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 22:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-04 23:00:00,winter
1099.8331664998332,939.1533755978201,835.4936047158269,1456.2645979312647,1022.9061283505728,18.31782894005116,49.234200867534206,1.0255302747191635,2005-01-05 00:00:00,winter
1135.0,792.0,727.0,1170.0,1151.0,9.5,69.5,0.8261,2005-01-05 01:00:00,winter
1188.0,901.0,657.0,1261.0,1185.0,9.1,70.9,0.8176,2005-01-05 02:00:00,winter
1242.0,921.0,626.0,1219.0,1374.0,8.1,72.1,0.7798,2005-01-05 03:00:00,winter
1219.0,889.0,649.0,1186.0,1405.0,7.9,72.1,0.7679,2005-01-05 04:00:00,winter
1187.0,850.0,653.0,1169.0,1383.0,7.6,72.7,0.7598,2005-01-05 05:00:00,winter
1225.0,904.0,644.0,1194.0,1460.0,7.5,71.7,0.7439,2005-01-05 06:00:00,winter
1333.0,1019.0,576.0,1275.0,1612.0,7.9,70.6,0.7562,2005-01-05 07:00:00,winter
1489.0,1193.0,497.0,1475.0,1776.0,8.6,69.0,0.7732,2005-01-05 08:00:00,winter
1596.0,1341.0,436.0,1672.0,1991.0,9.1,67.5,0.7831,2005-01-05 09:00:00,winter
1585.0,1277.0,456.0,1567.0,1944.0,9.8,65.8,0.7967,2005-01-05 10:00:00,winter
1075.0,1376.0,438.0,1643.0,983.0,11.2,61.9,0.8226,2005-01-05 11:00:00,winter
1075.0,1438.0,416.0,1741.0,983.0,12.8,60.1,0.882,2005-01-05 12:00:00,winter
1075.0,1434.0,417.0,1790.0,2005.0,13.4,62.4,0.9513,2005-01-05 13:00:00,winter
1295.0,1090.0,553.0,1479.0,1441.0,14.3,61.2,0.9941,2005-01-05 14:00:00,winter
1288.0,1112.0,560.0,1492.0,1380.0,14.6,59.6,0.9824,2005-01-05 15:00:00,winter
1281.0,1111.0,553.0,1483.0,1409.0,14.2,60.0,0.9684,2005-01-05 16:00:00,winter
1310.0,1099.0,559.0,1481.0,1445.0,13.8,62.6,0.9862,2005-01-05 17:00:00,winter
1276.0,1099.0,559.0,1504.0,1388.0,13.6,64.0,0.9891,2005-01-05 18:00:00,winter
1312.0,1148.0,532.0,1525.0,1411.0,13.4,64.5,0.9865,2005-01-05 19:00:00,winter
1332.0,1146.0,539.0,1523.0,1377.0,13.5,64.7,0.9971,2005-01-05 20:00:00,winter
1248.0,1046.0,588.0,1404.0,1316.0,13.4,65.3,0.9967,2005-01-05 21:00:00,winter
1182.0,947.0,643.0,1334.0,1210.0,13.2,64.5,0.9732,2005-01-05 22:00:00,winter
1059.0,810.0,764.0,1200.0,1002.0,13.2,62.3,0.9392,2005-01-05 23:00:00,winter
1056.0,795.0,783.0,1187.0,896.0,12.5,63.7,0.9196,2005-01-06 00:00:00,winter
1064.0,785.0,769.0,1184.0,946.0,12.3,64.6,0.9229,2005-01-06 01:00:00,winter
1059.0,783.0,781.0,1188.0,877.0,12.5,63.8,0.9244,2005-01-06 02:00:00,winter
991.0,681.0,874.0,1125.0,718.0,12.6,62.7,0.9121,2005-01-06 03:00:00,winter
950.0,622.0,960.0,1093.0,643.0,12.0,64.6,0.906,2005-01-06 04:00:00,winter
1005.0,679.0,875.0,1120.0,745.0,10.7,69.5,0.8919,2005-01-06 05:00:00,winter
939.0,568.0,1037.0,1054.0,656.0,12.4,62.6,0.8994,2005-01-06 06:00:00,winter
961.0,629.0,1011.0,1114.0,682.0,12.3,62.7,0.8947,2005-01-06 07:00:00,winter
1017.0,712.0,827.0,1147.0,829.0,11.4,66.6,0.8948,2005-01-06 08:00:00,winter
1108.0,823.0,720.0,1247.0,961.0,11.1,70.2,0.9276,2005-01-06 09:00:00,winter
1122.0,803.0,733.0,1225.0,960.0,13.4,61.0,0.9348,2005-01-06 10:00:00,winter
1099.0,826.0,739.0,1223.0,940.0,15.9,52.2,0.9377,2005-01-06 11:00:00,winter
1124.0,805.0,726.0,1233.0,938.0,15.6,54.0,0.9515,2005-01-06 12:00:00,winter
1186.0,921.0,660.0,1310.0,1040.0,16.3,51.5,0.9462,2005-01-06 13:00:00,winter
1096.0,819.0,733.0,1238.0,904.0,16.5,50.8,0.9442,2005-01-06 14:00:00,winter
1120.0,829.0,725.0,1259.0,910.0,16.3,51.9,0.9535,2005-01-06 15:00:00,winter
1185.0,893.0,666.0,1312.0,1011.0,16.2,53.0,0.9687,2005-01-06 16:00:00,winter
1173.0,885.0,685.0,1288.0,1038.0,15.6,54.8,0.966,2005-01-06 17:00:00,winter
1221.0,935.0,642.0,1323.0,1144.0,14.5,57.5,0.944,2005-01-06 18:00:00,winter
1330.0,1063.0,578.0,1419.0,1352.0,14.0,60.1,0.9566,2005-01-06 19:00:00,winter
1325.0,1027.0,591.0,1394.0,1365.0,13.5,63.0,0.9686,2005-01-06 20:00:00,winter
1195.0,915.0,666.0,1295.0,1245.0,12.6,65.4,0.9529,2005-01-06 21:00:00,winter
1150.0,869.0,694.0,1252.0,1203.0,12.0,67.5,0.9413,2005-01-06 22:00:00,winter
1145.0,806.0,736.0,1207.0,1120.0,10.5,72.0,0.912,2005-01-06 23:00:00,winter
1041.0,729.0,819.0,1130.0,972.0,10.0,70.9,0.8706,2005-01-07 00:00:00,winter
1032.0,687.0,867.0,1109.0,878.0,9.8,70.7,0.8571,2005-01-07 01:00:00,winter
1010.0,661.0,881.0,1100.0,853.0,8.0,75.0,0.8098,2005-01-07 02:00:00,winter
951.0,620.0,938.0,1077.0,779.0,7.9,75.1,0.805,2005-01-07 03:00:00,winter
944.0,617.0,944.0,1039.0,766.0,7.0,77.3,0.7782,2005-01-07 04:00:00,winter
862.0,540.0,1110.0,999.0,670.0,7.2,74.4,0.7581,2005-01-07 05:00:00,winter
909.0,567.0,1049.0,993.0,694.0,6.7,75.0,0.7418,2005-01-07 06:00:00,winter
965.0,659.0,973.0,1059.0,739.0,6.4,76.3,0.7389,2005-01-07 07:00:00,winter
1102.0,884.0,719.0,1218.0,940.0,6.0,78.5,0.7377,2005-01-07 08:00:00,winter
1226.0,1157.0,552.0,1464.0,1201.0,6.3,77.4,0.7452,2005-01-07 09:00:00,winter
1132.0,950.0,659.0,1253.0,1106.0,7.7,73.8,0.7769,2005-01-07 10:00:00,winter
1183.0,1013.0,632.0,1306.0,1186.0,10.2,61.5,0.7638,2005-01-07 11:00:00,winter
1211.0,998.0,605.0,1298.0,1302.0,11.3,58.1,0.7743,2005-01-07 12:00:00,winter
1253.0,1030.0,590.0,1351.0,1368.0,10.6,62.3,0.7981,2005-01-07 13:00:00,winter
1311.0,1088.0,563.0,1402.0,1452.0,11.1,62.0,0.8199,2005-01-07 14:00:00,winter
1341.0,1142.0,536.0,1454.0,1537.0,12.6,57.7,0.8387,2005-01-07 15:00:00,winter
1432.0,1195.0,509.0,1513.0,1651.0,13.3,56.2,0.8548,2005-01-07 16:00:00,winter
1404.0,1195.0,499.0,1501.0,1623.0,11.2,65.3,0.8639,2005-01-07 17:00:00,winter
1493.0,1337.0,466.0,1638.0,1742.0,8.8,74.6,0.8434,2005-01-07 18:00:00,winter
1478.0,1357.0,473.0,1652.0,1639.0,7.2,78.5,0.803,2005-01-07 19:00:00,winter
1411.0,1311.0,487.0,1589.0,1537.0,6.5,80.0,0.7789,2005-01-07 20:00:00,winter
1387.0,1231.0,523.0,1487.0,1463.0,5.8,83.8,0.7768,2005-01-07 21:00:00,winter
1306.0,1161.0,557.0,1407.0,1379.0,5.5,83.5,0.7619,2005-01-07 22:00:00,winter
1232.0,1035.0,623.0,1296.0,1256.0,5.8,81.3,0.7568,2005-01-07 23:00:00,winter
1277.0,1085.0,589.0,1329.0,1344.0,5.4,82.6,0.7495,2005-01-08 00:00:00,winter
1063.0,843.0,762.0,1125.0,1089.0,6.4,76.3,0.7369,2005-01-08 01:00:00,winter
991.0,744.0,863.0,1069.0,949.0,7.0,73.6,0.7417,2005-01-08 02:00:00,winter
989.0,701.0,871.0,1049.0,933.0,7.2,72.3,0.7392,2005-01-08 03:00:00,winter
972.0,674.0,926.0,1032.0,882.0,7.9,69.3,0.7413,2005-01-08 04:00:00,winter
973.0,675.0,903.0,1029.0,905.0,7.4,71.7,0.7434,2005-01-08 05:00:00,winter
985.0,691.0,878.0,1056.0,902.0,7.7,71.9,0.7575,2005-01-08 06:00:00,winter
1020.0,736.0,854.0,1069.0,923.0,8.1,68.0,0.7396,2005-01-08 07:00:00,winter
1192.0,978.0,638.0,1273.0,1210.0,6.7,77.1,0.7597,2005-01-08 08:00:00,winter
1325.0,1140.0,542.0,1403.0,1468.0,6.8,77.9,0.7756,2005-01-08 09:00:00,winter
1219.0,1026.0,604.0,1311.0,1329.0,8.9,66.7,0.7634,2005-01-08 10:00:00,winter
1195.0,992.0,632.0,1251.0,1295.0,11.6,54.1,0.7387,2005-01-08 11:00:00,winter
1230.0,1020.0,605.0,1301.0,1365.0,13.5,49.4,0.7598,2005-01-08 12:00:00,winter
1312.0,1087.0,567.0,1393.0,1452.0,13.8,50.9,0.796,2005-01-08 13:00:00,winter
1387.0,1127.0,530.0,1430.0,1615.0,13.4,55.9,0.8588,2005-01-08 14:00:00,winter
1375.0,1076.0,555.0,1377.0,1599.0,12.9,59.0,0.8736,2005-01-08 15:00:00,winter
1532.0,1265.0,482.0,1578.0,1777.0,13.3,59.0,0.8945,2005-01-08 16:00:00,winter
1531.0,1235.0,484.0,1541.0,1742.0,13.0,61.9,0.9224,2005-01-08 17:00:00,winter
1479.0,1196.0,498.0,1511.0,1739.0,12.5,63.6,0.9193,2005-01-08 18:00:00,winter
1521.0,1208.0,497.0,1549.0,1770.0,12.2,65.8,0.931,2005-01-08 19:00:00,winter
1616.0,1363.0,442.0,1701.0,1918.0,12.6,65.2,0.9474,2005-01-08 20:00:00,winter
1371.0,1105.0,553.0,1429.0,1581.0,13.3,63.6,0.9681,2005-01-08 21:00:00,winter
1198.0,943.0,647.0,1307.0,1291.0,13.5,62.6,0.9644,2005-01-08 22:00:00,winter
1102.0,813.0,764.0,1204.0,1000.0,14.1,59.6,0.9563,2005-01-08 23:00:00,winter
1120.0,826.0,750.0,1222.0,974.0,14.0,61.4,0.9773,2005-01-09 00:00:00,winter
1093.0,789.0,771.0,1206.0,949.0,13.5,63.4,0.9755,2005-01-09 01:00:00,winter
1112.0,791.0,764.0,1216.0,934.0,13.2,64.2,0.9706,2005-01-09 02:00:00,winter
986.0,674.0,883.0,1137.0,730.0,13.6,62.2,0.9643,2005-01-09 03:00:00,winter
934.0,609.0,976.0,1094.0,581.0,13.7,61.1,0.9537,2005-01-09 04:00:00,winter
919.0,571.0,1017.0,1082.0,521.0,13.5,63.8,0.9801,2005-01-09 05:00:00,winter
929.0,556.0,1035.0,1094.0,575.0,12.5,67.3,0.9743,2005-01-09 06:00:00,winter
919.0,552.0,1063.0,1080.0,522.0,13.2,64.2,0.9664,2005-01-09 07:00:00,winter
944.0,586.0,977.0,1090.0,586.0,13.1,63.4,0.9535,2005-01-09 08:00:00,winter
943.0,580.0,980.0,1074.0,566.0,13.8,60.5,0.9526,2005-01-09 09:00:00,winter
1036.0,683.0,846.0,1144.0,693.0,13.7,60.4,0.939,2005-01-09 10:00:00,winter
1168.0,797.0,698.0,1235.0,1022.0,14.0,59.7,0.9495,2005-01-09 11:00:00,winter
1232.0,903.0,626.0,1313.0,1152.0,15.0,56.2,0.9539,2005-01-09 12:00:00,winter
1236.0,901.0,628.0,1311.0,1108.0,16.9,50.9,0.9714,2005-01-09 13:00:00,winter
1278.0,1070.0,557.0,1479.0,1110.0,16.6,52.4,0.981,2005-01-09 14:00:00,winter
1369.0,1242.0,476.0,1669.0,1306.0,16.4,53.2,0.9826,2005-01-09 15:00:00,winter
1182.0,929.0,648.0,1324.0,1029.0,16.1,52.8,0.9579,2005-01-09 16:00:00,winter
1210.0,933.0,648.0,1327.0,1094.0,15.7,54.4,0.9616,2005-01-09 17:00:00,winter
1316.0,1121.0,548.0,1488.0,1282.0,15.4,55.3,0.9616,2005-01-09 18:00:00,winter
1221.0,952.0,641.0,1334.0,1147.0,15.2,54.7,0.9362,2005-01-09 19:00:00,winter
1260.0,1034.0,588.0,1402.0,1208.0,14.7,56.6,0.9392,2005-01-09 20:00:00,winter
1231.0,962.0,625.0,1348.0,1192.0,14.4,58.2,0.9495,2005-01-09 21:00:00,winter
1115.0,804.0,734.0,1220.0,1136.0,14.3,59.2,0.9608,2005-01-09 22:00:00,winter
1180.0,877.0,680.0,1297.0,1131.0,14.0,60.4,0.9622,2005-01-09 23:00:00,winter
1174.0,873.0,672.0,1300.0,1071.0,13.7,63.6,0.9912,2005-01-10 00:00:00,winter
1178.0,876.0,666.0,1319.0,1059.0,13.1,68.7,1.0329,2005-01-10 01:00:00,winter
1052.0,704.0,807.0,1210.0,909.0,13.2,69.9,1.0526,2005-01-10 02:00:00,winter
998.0,591.0,937.0,1147.0,820.0,12.8,71.2,1.0454,2005-01-10 03:00:00,winter
960.0,532.0,1059.0,1122.0,724.0,12.9,70.4,1.0444,2005-01-10 04:00:00,winter
958.0,571.0,998.0,1138.0,707.0,12.4,72.5,1.0411,2005-01-10 05:00:00,winter
989.0,650.0,900.0,1171.0,768.0,13.0,70.3,1.0502,2005-01-10 06:00:00,winter
1162.0,843.0,685.0,1336.0,1027.0,12.3,73.3,1.0448,2005-01-10 07:00:00,winter
1523.0,1324.0,451.0,1776.0,1502.0,12.8,71.8,1.0551,2005-01-10 08:00:00,winter
1511.0,1334.0,433.0,1804.0,1606.0,13.1,70.2,1.0567,2005-01-10 09:00:00,winter
1420.0,1183.0,488.0,1626.0,1520.0,12.8,71.8,1.0551,2005-01-10 10:00:00,winter
1413.0,1193.0,484.0,1598.0,1566.0,13.1,70.3,1.0566,2005-01-10 11:00:00,winter
1335.0,1141.0,512.0,1536.0,1501.0,13.7,67.0,1.0446,2005-01-10 12:00:00,winter
1451.0,1298.0,452.0,1744.0,1634.0,14.0,65.4,1.0427,2005-01-10 13:00:00,winter
1410.0,1276.0,459.0,1701.0,1587.0,14.4,63.8,1.0421,2005-01-10 14:00:00,winter
1429.0,1277.0,456.0,1721.0,1560.0,14.1,65.9,1.0531,2005-01-10 15:00:00,winter
1409.0,1223.0,475.0,1640.0,1538.0,14.1,65.9,1.0552,2005-01-10 16:00:00,winter
1372.0,1210.0,484.0,1629.0,1491.0,14.1,66.0,1.0539,2005-01-10 17:00:00,winter
1366.0,1213.0,489.0,1611.0,1469.0,14.0,66.4,1.0536,2005-01-10 18:00:00,winter
1365.0,1192.0,492.0,1593.0,1486.0,13.8,66.4,1.0451,2005-01-10 19:00:00,winter
1385.0,1218.0,478.0,1620.0,1494.0,13.4,68.1,1.0441,2005-01-10 20:00:00,winter
1361.0,1137.0,503.0,1526.0,1471.0,13.2,69.1,1.0452,2005-01-10 21:00:00,winter
1312.0,1047.0,545.0,1430.0,1399.0,13.0,70.0,1.042,2005-01-10 22:00:00,winter
1177.0,871.0,660.0,1292.0,1192.0,12.7,69.9,1.0223,2005-01-10 23:00:00,winter
1205.0,888.0,647.0,1292.0,1187.0,12.0,71.9,1.0071,2005-01-11 00:00:00,winter
1114.0,757.0,744.0,1204.0,1070.0,13.2,66.8,1.0087,2005-01-11 01:00:00,winter
1047.0,708.0,816.0,1167.0,949.0,12.4,69.5,0.9986,2005-01-11 02:00:00,winter
982.0,592.0,953.0,1106.0,830.0,13.1,65.7,0.9858,2005-01-11 03:00:00,winter
992.0,644.0,899.0,1128.0,854.0,11.8,70.6,0.9731,2005-01-11 04:00:00,winter
977.0,629.0,908.0,1129.0,835.0,12.3,68.0,0.9734,2005-01-11 05:00:00,winter
1047.0,671.0,863.0,1147.0,887.0,12.0,69.2,0.9697,2005-01-11 06:00:00,winter
1126.0,775.0,760.0,1205.0,1019.0,11.7,69.8,0.9612,2005-01-11 07:00:00,winter
1474.0,1268.0,502.0,1677.0,1503.0,12.1,67.6,0.95,2005-01-11 08:00:00,winter
1526.0,1466.0,415.0,1855.0,1687.0,12.5,65.1,0.9399,2005-01-11 09:00:00,winter
1386.0,1158.0,518.0,1485.0,1553.0,12.8,62.5,0.9213,2005-01-11 10:00:00,winter
1392.0,1166.0,519.0,1488.0,1624.0,13.4,59.9,0.9143,2005-01-11 11:00:00,winter
1363.0,1192.0,499.0,1501.0,1637.0,13.4,57.9,0.8895,2005-01-11 12:00:00,winter
1331.0,1184.0,507.0,1508.0,1533.0,13.6,56.4,0.8754,2005-01-11 13:00:00,winter
1401.0,1261.0,479.0,1580.0,1577.0,13.8,56.3,0.8841,2005-01-11 14:00:00,winter
1374.0,1239.0,483.0,1569.0,1532.0,13.7,57.9,0.9063,2005-01-11 15:00:00,winter
1436.0,1299.0,451.0,1616.0,1621.0,13.6,58.9,0.9139,2005-01-11 16:00:00,winter
1386.0,1228.0,479.0,1546.0,1578.0,13.4,59.7,0.9142,2005-01-11 17:00:00,winter
1419.0,1277.0,459.0,1603.0,1631.0,13.3,61.2,0.933,2005-01-11 18:00:00,winter
1428.0,1288.0,465.0,1580.0,1629.0,13.2,61.8,0.9313,2005-01-11 19:00:00,winter
1508.0,1416.0,418.0,1773.0,1733.0,12.9,61.5,0.9139,2005-01-11 20:00:00,winter
1438.0,1251.0,470.0,1593.0,1622.0,12.6,63.9,0.9307,2005-01-11 21:00:00,winter
1415.0,1197.0,486.0,1539.0,1597.0,12.0,67.4,0.9417,2005-01-11 22:00:00,winter
1433.0,1186.0,479.0,1497.0,1738.0,11.9,69.0,0.9568,2005-01-11 23:00:00,winter
1208.0,964.0,602.0,1305.0,1350.0,12.0,66.6,0.9293,2005-01-12 00:00:00,winter
1280.0,1029.0,564.0,1366.0,1363.0,11.4,69.6,0.9373,2005-01-12 01:00:00,winter
1174.0,942.0,626.0,1296.0,1262.0,11.2,70.3,0.9323,2005-01-12 02:00:00,winter
1022.0,729.0,803.0,1139.0,1034.0,11.5,68.2,0.9271,2005-01-12 03:00:00,winter
1002.0,722.0,807.0,1161.0,998.0,10.7,71.3,0.9161,2005-01-12 04:00:00,winter
