PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Start,AQI_CO,AQI_NO2,AQI_O3,AQI_PM10,AQI_PM25,AQI_SO2,Overall_AQI,Overall_AQI_Smoothed
1474.0,1158.0,469.0,1476.0,1802.0,18.2,43.2,0.8926,2005-03-24,10.511363678977272,85.08695652173913,2.5462962962962963,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,121.16017587939696
1611.0,1233.0,413.0,1687.0,1741.0,16.0,67.9,1.2217,2005-03-24,10.65340909090909,84.02173913043478,3.0671296296296298,65.55976430976432,123.67378559463988,2.857142857142857,123.67378559463988,121.36964335566722
1590.0,1219.0,410.0,1677.0,1830.0,17.6,59.7,1.188,2005-03-24,10.65340909090909,82.95652173913044,4.340277777777778,65.55976430976432,123.67378559463988,4.285714285714286,123.67378559463988,121.57911083193746
1422.0,1120.0,476.0,1525.0,1696.0,20.9,43.4,1.0618,2005-03-24,10.65340909090909,90.41304347826087,5.613425925925927,65.55976430976432,123.67378559463988,5.714285714285714,123.67378559463988,121.7885783082077
1273.0,988.0,563.0,1387.0,1257.0,24.1,33.3,0.9881,2005-03-24,10.511363607954546,100.0,6.712962962962964,65.55976430976432,123.67378559463988,7.142857142857143,123.67378559463988,121.99804578447794
1296.0,1014.0,543.0,1401.0,1305.0,22.9,35.2,0.9694,2005-03-24,10.511363607954546,102.89189189189187,6.828703703703704,65.55976430976432,123.67378559463988,7.142857142857143,123.67378559463988,122.20751326074816
1247.0,989.0,557.0,1383.0,1183.0,22.2,36.2,0.956,2005-03-24,10.511363607954546,102.13513513513512,6.770833333333334,65.55976430976432,123.67378559463988,7.142857142857143,123.67378559463988,122.41698073701842
1359.0,1135.0,505.0,1500.0,1347.0,21.3,37.8,0.9462,2005-03-24,10.511363607954546,101.1891891891892,6.6550925925925934,65.55976430976432,123.67378559463988,7.142857142857143,123.67378559463988,122.62644821328864
1075.0,1570.0,359.0,2021.0,1947.0,20.1,43.2,1.0051,2005-03-24,10.511363607954546,101.56756756756756,6.25,65.55976430976432,123.67378559463988,7.142857142857143,123.67378559463988,122.83591568955887
1075.0,923.0,330.0,2143.0,983.0,18.8,49.1,1.0538,2005-03-24,10.65340909090909,101.37837837837836,5.555555555555556,65.55976430976432,123.67378559463988,5.714285714285714,123.67378559463988,123.04538316582914
1075.0,1410.0,383.0,1818.0,1948.0,18.2,52.2,1.0795,2005-03-24,10.937499985795457,90.41304347826087,4.282407407407407,65.55976430976432,123.67378559463988,5.714285714285714,123.67378559463988,123.25485064209936
1549.0,1233.0,424.0,1648.0,1804.0,17.4,57.3,1.1288,2005-03-24,10.937499985795457,69.1086956521739,3.1828703703703707,65.55976430976432,123.67378559463988,4.285714285714286,123.67378559463988,123.4643181183696
1385.0,1045.0,496.0,1462.0,1572.0,17.0,56.6,1.0902,2005-03-24,11.07954546875,68.04347826086956,1.9097222222222223,65.55976430976432,123.67378559463988,4.285714285714286,123.67378559463988,123.67378559463988
1320.0,950.0,542.0,1428.0,1426.0,16.2,66.3,1.208,2005-03-25,10.937499985795457,66.97826086956522,1.7361111111111112,65.37415824915826,128.9061976549414,2.857142857142857,128.9061976549414,123.8918027638191
1205.0,828.0,622.0,1344.0,1170.0,15.3,73.3,1.2655,2005-03-25,10.65340909090909,53.130434782608695,1.7361111111111112,65.37415824915826,128.9061976549414,0.0,128.9061976549414,124.10981993299832
1099.0,709.0,727.0,1263.0,1000.0,15.2,73.3,1.2556,2005-03-25,10.369318196022729,55.26086956521739,1.678240740740741,65.37415824915826,128.9061976549414,4.285714285714286,128.9061976549414,124.32783710217755
1106.0,715.0,714.0,1279.0,949.0,13.9,80.4,1.2694,2005-03-25,10.085227301136362,58.45652173913044,1.678240740740741,65.37415824915826,128.9061976549414,2.857142857142857,128.9061976549414,124.5458542713568
1099.0,718.0,714.0,1300.0,905.0,13.6,82.8,1.2817,2005-03-25,9.659090923295452,52.06521739130435,1.7361111111111112,65.37415824915826,128.9061976549414,2.857142857142857,128.9061976549414,124.76387144053604
1042.0,671.0,754.0,1255.0,845.0,13.7,82.0,1.277,2005-03-25,9.232954545454543,52.06521739130435,1.7361111111111112,65.37415824915826,128.9061976549414,2.857142857142857,128.9061976549414,124.98188860971526
980.0,621.0,858.0,1190.0,692.0,13.7,78.0,1.2174,2005-03-25,9.0909090625,43.39622641509434,1.6203703703703705,65.37415824915826,128.9061976549414,2.857142857142857,128.9061976549414,125.19990577889448
1138.0,782.0,705.0,1321.0,926.0,14.1,75.5,1.2065,2005-03-25,8.948863579545455,45.283018867924525,1.678240740740741,65.37415824915826,128.9061976549414,2.857142857142857,128.9061976549414,125.41792294807372
1517.0,1222.0,437.0,1750.0,1470.0,14.8,73.6,1.2331,2005-03-25,9.0909090625,57.391304347826086,1.678240740740741,65.37415824915826,128.9061976549414,4.285714285714286,128.9061976549414,125.63594011725296
1537.0,1374.0,384.0,1941.0,1660.0,16.0,67.8,1.2276,2005-03-25,9.374999957386365,69.1086956521739,1.6203703703703705,65.37415824915826,128.9061976549414,7.142857142857143,128.9061976549414,125.8539572864322
1296.0,1017.0,526.0,1494.0,1360.0,18.4,59.2,1.2398,2005-03-25,9.659090852272728,64.84782608695653,1.7361111111111112,65.37415824915826,128.9061976549414,7.142857142857143,128.9061976549414,126.0719744556114
1255.0,958.0,579.0,1420.0,1215.0,20.4,50.5,1.1954,2005-03-25,9.801136264204546,62.71739130434783,2.430555555555556,65.37415824915826,128.9061976549414,5.714285714285714,128.9061976549414,126.28999162479064
1367.0,1105.0,503.0,1578.0,1391.0,21.3,46.6,1.1628,2005-03-25,9.943181747159093,51.0,4.456018518518519,65.37415824915826,128.9061976549414,5.714285714285714,128.9061976549414,126.50800879396986
1473.0,1210.0,462.0,1686.0,1521.0,20.4,49.8,1.1765,2005-03-25,9.94318174715909,42.45283018867924,7.870370370370371,65.37415824915826,128.9061976549414,7.142857142857143,128.9061976549414,126.7260259631491
1422.0,1175.0,474.0,1647.0,1483.0,21.1,47.8,1.1813,2005-03-25,9.801136335227271,40.56603773584906,11.574074074074076,65.37415824915826,128.9061976549414,8.571428571428571,128.9061976549414,126.94404313232832
1378.0,1125.0,502.0,1601.0,1380.0,21.5,47.8,1.206,2005-03-25,9.37500002840909,56.32608695652174,14.930555555555555,65.37415824915826,128.9061976549414,10.0,128.9061976549414,127.16206030150757
1446.0,1224.0,471.0,1706.0,1450.0,21.7,47.4,1.2184,2005-03-25,8.948863650568182,60.58695652173913,18.51851851851852,65.37415824915826,128.9061976549414,10.0,128.9061976549414,127.3800774706868
1473.0,1235.0,468.0,1702.0,1519.0,21.0,49.8,1.2208,2005-03-25,8.522727272727273,68.04347826086956,22.048611111111114,65.37415824915826,128.9061976549414,11.428571428571429,128.9061976549414,127.59809463986602
1619.0,1411.0,417.0,1908.0,1684.0,20.4,51.9,1.2261,2005-03-25,8.096590894886363,69.1086956521739,25.05787037037037,65.37415824915826,128.9061976549414,11.428571428571429,128.9061976549414,127.81611180904524
1075.0,1484.0,397.0,2008.0,1812.0,19.4,56.3,1.25,2005-03-25,8.096590894886363,94.67391304347828,25.405092592592595,65.37415824915826,128.9061976549414,10.0,128.9061976549414,128.0341289782245
1605.0,1397.0,420.0,1891.0,1710.0,18.8,58.3,1.2514,2005-03-25,8.380681789772726,103.83783783783784,23.379629629629637,65.37415824915826,128.9061976549414,10.0,128.9061976549414,128.2521461474037
1460.0,1201.0,466.0,1685.0,1591.0,18.2,61.0,1.2634,2005-03-25,8.806818167613637,102.51351351351352,19.965277777777786,65.37415824915826,128.9061976549414,8.571428571428571,128.9061976549414,128.47016331658293
1407.0,1117.0,486.0,1596.0,1521.0,17.7,63.3,1.2729,2005-03-25,9.374999957386365,101.75675675675676,16.145833333333336,65.37415824915826,128.9061976549414,8.571428571428571,128.9061976549414,128.68818048576216
1286.0,982.0,550.0,1458.0,1353.0,17.7,63.5,1.27,2005-03-25,9.94318174715909,97.86956521739133,12.789351851851851,65.37415824915826,128.9061976549414,8.571428571428571,128.9061976549414,128.9061976549414
1372.0,1054.0,504.0,1534.0,1463.0,17.1,66.9,1.2926,2005-03-26,10.369318125,88.28260869565219,9.25925925925926,64.59048821548822,131.06072026800672,7.142857142857143,131.06072026800672,128.9959694304858
1312.0,995.0,527.0,1488.0,1447.0,16.8,69.0,1.3135,2005-03-26,10.795454502840908,93.6086956521739,5.787037037037038,64.59048821548822,131.06072026800672,0.0,131.06072026800672,129.08574120603018
1205.0,867.0,601.0,1361.0,1294.0,16.6,70.0,1.3078,2005-03-26,11.221590880681818,86.15217391304348,2.662037037037037,64.59048821548822,131.06072026800672,5.714285714285714,131.06072026800672,129.17551298157454
1167.0,829.0,622.0,1360.0,1172.0,16.1,71.3,1.2955,2005-03-26,11.363636363636363,75.5,1.6203703703703705,64.59048821548822,131.06072026800672,5.714285714285714,131.06072026800672,129.26528475711893
1122.0,811.0,641.0,1336.0,1122.0,16.2,71.2,1.3013,2005-03-26,11.363636363636363,68.04347826086956,1.5625,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,129.35505653266335
1126.0,779.0,663.0,1309.0,1103.0,16.3,69.8,1.2853,2005-03-26,11.221590880681818,61.65217391304348,1.5046296296296298,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,129.44482830820775
1121.0,757.0,672.0,1293.0,1113.0,16.1,70.0,1.2739,2005-03-26,10.937499985795457,58.45652173913044,1.6203703703703705,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,129.5346000837521
1135.0,797.0,651.0,1325.0,1109.0,16.1,69.5,1.2623,2005-03-26,10.511363607954546,51.0,1.9097222222222223,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,129.6243718592965
1248.0,939.0,565.0,1458.0,1229.0,16.5,68.1,1.2653,2005-03-26,10.085227230113636,45.283018867924525,2.141203703703704,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,129.7141436348409
1325.0,1010.0,513.0,1522.0,1404.0,17.4,65.0,1.2775,2005-03-26,9.659090852272728,47.16981132075472,2.430555555555556,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,129.80391541038526
1347.0,1000.0,510.0,1490.0,1450.0,18.4,60.2,1.2623,2005-03-26,9.374999957386365,45.283018867924525,3.125,64.59048821548822,131.06072026800672,2.857142857142857,131.06072026800672,129.89368718592968
1317.0,952.0,541.0,1443.0,1393.0,19.1,57.5,1.2569,2005-03-26,9.232954474431818,46.22641509433962,4.166666666666667,64.59048821548822,131.06072026800672,2.857142857142857,131.06072026800672,129.98345896147404
1243.0,912.0,579.0,1406.0,1227.0,21.2,48.4,1.2028,2005-03-26,9.232954474431818,51.0,5.092592592592593,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.07323073701846
1169.0,841.0,623.0,1361.0,1040.0,22.3,43.9,1.1695,2005-03-26,9.0909090625,50.0,6.365740740740741,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.16300251256283
1085.0,769.0,711.0,1264.0,820.0,23.7,39.4,1.1366,2005-03-26,8.948863579545455,44.33962264150944,7.928240740740742,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.25277428810722
1177.0,896.0,616.0,1374.0,1011.0,23.1,41.2,1.1523,2005-03-26,8.806818167613637,39.62264150943396,9.664351851851851,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.3425460636516
1207.0,888.0,611.0,1382.0,1042.0,25.7,35.7,1.1626,2005-03-26,8.664772755681817,40.56603773584906,11.689814814814817,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.432317839196
1269.0,1005.0,553.0,1463.0,1136.0,24.3,38.4,1.1503,2005-03-26,8.664772755681819,43.39622641509434,13.194444444444446,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.5220896147404
1205.0,996.0,559.0,1456.0,1101.0,21.9,45.1,1.1687,2005-03-26,8.664772755681817,51.0,13.483796296296298,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.61186139028476
1218.0,1009.0,553.0,1486.0,1108.0,19.7,51.8,1.1779,2005-03-26,8.522727343749999,60.58695652173913,12.905092592592592,64.59048821548822,131.06072026800672,4.285714285714286,131.06072026800672,130.70163316582915
1183.0,914.0,604.0,1387.0,1078.0,18.7,54.5,1.1644,2005-03-26,8.380681860795455,61.65217391304348,12.32638888888889,64.59048821548822,131.06072026800672,2.857142857142857,131.06072026800672,130.79140494137354
1242.0,978.0,564.0,1449.0,1210.0,17.8,58.1,1.1742,2005-03-26,8.380681860795455,54.19565217391305,11.574074074074076,64.59048821548822,131.06072026800672,2.857142857142857,131.06072026800672,130.88117671691796
1263.0,990.0,553.0,1465.0,1270.0,17.3,60.8,1.1885,2005-03-26,8.238636448863637,35.84905660377358,10.9375,64.59048821548822,131.06072026800672,2.857142857142857,131.06072026800672,130.97094849246233
1139.0,865.0,625.0,1362.0,1119.0,16.5,63.8,1.1873,2005-03-26,8.238636448863637,28.30188679245283,10.416666666666666,64.59048821548822,131.06072026800672,1.4285714285714286,131.06072026800672,131.06072026800672
1166.0,829.0,632.0,1338.0,1133.0,16.3,65.2,1.1982,2005-03-27,8.238636448863637,26.41509433962264,9.606481481481485,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,130.92820002791737
1079.0,727.0,724.0,1275.0,1010.0,16.5,63.8,1.1896,2005-03-27,8.096591036931818,22.641509433962263,9.31712962962963,63.82744107744108,127.88023450586265,0.0,127.88023450586265,130.79567978782805
1008.0,669.0,791.0,1241.0,894.0,16.6,63.0,1.1784,2005-03-27,7.812500142045454,21.69811320754717,9.780092592592592,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,130.66315954773873
1034.0,707.0,740.0,1267.0,930.0,16.2,64.3,1.1729,2005-03-27,7.52840924715909,19.81132075471698,10.76388888888889,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,130.53063930764938
1001.0,675.0,778.0,1260.0,861.0,15.9,65.1,1.1654,2005-03-27,7.102272940340909,17.92452830188679,11.921296296296298,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,130.39811906756003
977.0,605.0,852.0,1212.0,841.0,15.8,65.4,1.1629,2005-03-27,6.818182045454545,16.037735849056602,13.078703703703704,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,130.2655988274707
986.0,602.0,878.0,1211.0,851.0,15.8,65.9,1.1792,2005-03-27,6.818182045454545,17.92452830188679,13.599537037037038,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,130.13307858738136
1082.0,720.0,697.0,1297.0,960.0,15.6,67.7,1.1911,2005-03-27,6.818182045454545,20.75471698113208,13.541666666666668,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,130.000558347292
1068.0,688.0,725.0,1289.0,926.0,15.2,71.5,1.2228,2005-03-27,6.818182045454545,20.75471698113208,13.71527777777778,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,129.8680381072027
1136.0,733.0,692.0,1344.0,901.0,14.5,80.8,1.3224,2005-03-27,6.818182045454545,19.81132075471698,14.293981481481485,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,129.73551786711337
1184.0,743.0,672.0,1369.0,915.0,15.2,81.4,1.393,2005-03-27,6.818182045454545,21.69811320754717,14.988425925925927,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,129.60299762702402
1179.0,738.0,680.0,1335.0,956.0,15.9,77.3,1.3838,2005-03-27,6.960227457386363,28.30188679245283,15.39351851851852,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,129.47047738693468
1182.0,761.0,677.0,1338.0,1019.0,17.5,67.1,1.3342,2005-03-27,7.102272869318181,30.18867924528302,15.39351851851852,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,129.33795714684535
1082.0,700.0,759.0,1286.0,842.0,18.1,62.8,1.2916,2005-03-27,7.24431828125,31.132075471698112,14.872685185185189,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,129.205436906756
996.0,620.0,820.0,1238.0,612.0,18.6,62.1,1.3224,2005-03-27,7.528409176136364,29.245283018867926,14.409722222222223,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,129.07291666666666
1024.0,630.0,862.0,1240.0,544.0,16.2,71.9,1.3171,2005-03-27,7.812500071022726,28.30188679245283,14.00462962962963,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,128.94039642657734
1093.0,682.0,797.0,1256.0,638.0,15.4,75.2,1.3024,2005-03-27,8.238636377840908,33.0188679245283,13.194444444444446,63.82744107744108,127.88023450586265,1.4285714285714286,127.88023450586265,128.80787618648802
1170.0,756.0,713.0,1341.0,793.0,14.4,80.8,1.3182,2005-03-27,8.522727272727273,25.471698113207548,12.44212962962963,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,128.67535594639867
1153.0,734.0,712.0,1324.0,811.0,13.8,83.5,1.3154,2005-03-27,8.806818167613637,35.84905660377358,11.053240740740742,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,128.54283570630932
1220.0,796.0,652.0,1367.0,896.0,13.9,83.6,1.3208,2005-03-27,9.232954545454543,59.52173913043478,9.25925925925926,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,128.41031546622
1218.0,825.0,627.0,1393.0,978.0,14.2,82.3,1.3219,2005-03-27,9.659090923295452,62.71739130434783,7.754629629629631,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,128.27779522613065
1172.0,810.0,637.0,1376.0,964.0,14.1,81.4,1.3046,2005-03-27,9.943181818181818,56.32608695652174,6.597222222222223,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,128.1452749860413
1182.0,812.0,650.0,1368.0,993.0,14.4,79.0,1.2917,2005-03-27,10.227272713068182,52.06521739130435,5.497685185185186,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,128.01275474595198
1160.0,794.0,658.0,1356.0,966.0,14.6,77.7,1.2834,2005-03-27,10.511363607954546,50.0,4.398148148148148,63.82744107744108,127.88023450586265,2.857142857142857,127.88023450586265,127.88023450586265
1106.0,728.0,722.0,1309.0,885.0,14.4,78.6,1.2839,2005-03-28,10.511363607954545,43.39622641509434,3.530092592592593,62.52819865319866,122.34003350083752,2.857142857142857,122.34003350083752,127.64939279731992
1031.0,652.0,803.0,1256.0,775.0,14.4,78.0,1.2741,2005-03-28,10.653409019886364,43.39622641509434,2.141203703703704,62.52819865319866,122.34003350083752,0.0,122.34003350083752,127.41855108877722
1015.0,640.0,821.0,1247.0,738.0,14.1,79.1,1.2665,2005-03-28,10.653409019886364,37.735849056603776,1.388888888888889,62.52819865319866,122.34003350083752,2.857142857142857,122.34003350083752,127.1877093802345
1003.0,635.0,829.0,1235.0,711.0,13.7,80.6,1.2528,2005-03-28,10.653409019886364,32.075471698113205,1.273148148148148,62.52819865319866,122.34003350083752,4.285714285714286,122.34003350083752,126.9568676716918
